losses train: anglický,frame acc train: anglický,losses val: anglický,sample acc val: anglický,frame acc val: anglický,losses test: italský,sample acc test: italský,frame acc test: italský
1.1055473679366088,0.5754850795502684,1.158381363058994,0.826271186440678,0.565715244106974,2.5520465808922497,0.19727891156462585,0.18025369770158436
0.9080504731936517,0.6578756849101023,1.142286523216337,0.8728813559322034,0.5918641173421157,2.8471153262381415,0.2193877551020408,0.18426811010019578
0.827258633773095,0.692416335062536,1.2176436711642906,0.8686440677966102,0.5997316500472661,3.178920265360035,0.21598639455782312,0.18192088536439568
0.7764014179167952,0.7147371125787343,1.1960371038862576,0.8559322033898306,0.6053578507608331,3.1680484575820613,0.2227891156462585,0.1858804560635725
0.7462071095989915,0.7287825440807795,1.3295514511040005,0.815677966101695,0.5742765224285671,3.162397489783189,0.22448979591836735,0.18328644368031677
0.723917354434507,0.739580512094002,1.2576603565954136,0.8495762711864406,0.605792394718385,3.306008918562252,0.20748299319727892,0.18604498116187623
0.7150548276869737,0.7471388292811656,1.260857522854876,0.885593220338983,0.612577379318757,3.469085677981865,0.22959183673469388,0.19147979357584333
0.7044303778775532,0.7521250442717556,1.3756625446752557,0.8728813559322034,0.6009590461378953,5.196417664272823,0.2108843537414966,0.17945849305978293
0.704500328638511,0.7538768168781294,1.3128506347077802,0.8898305084745762,0.6050757783673345,4.524157584736754,0.21598639455782312,0.18722407769971977
0.7047681119940904,0.7563664520788628,1.483615348228347,0.8495762711864406,0.6089638032506938,3.568509756791456,0.20918367346938777,0.17934332549097032
